ensembl_gene_id	chrom	start	end	strand	mgi_symbol
ENSMUSG00000103364	1	34032100	34033797	1	Gm38157
ENSMUSG00000105982	1	34117359	34117431	1	NA
ENSMUSG00000096992	1	34165856	34178446	-1	Gm26788
ENSMUSG00000104475	1	34236596	34238820	1	D630036G22Rik
ENSMUSG00000103001	1	34269882	34271128	-1	A930005N03Rik
ENSMUSG00000104397	1	34329433	34330307	-1	Gm37958
ENSMUSG00000102839	1	34350775	34351161	1	Gm37385
ENSMUSG00000101206	1	34367371	34369003	1	Gm5266
ENSMUSG00000101462	1	34415050	34417986	-1	Gm3052
ENSMUSG00000102336	1	34427002	34433264	-1	Gm37233
ENSMUSG00000092852	1	34433121	34433199	-1	Mir5103
ENSMUSG00000042111	1	34436670	34439672	-1	Ccdc115
ENSMUSG00000101711	1	34439511	34444730	-1	Gm28306
ENSMUSG00000026127	1	34439851	34449356	1	Imp4
ENSMUSG00000026126	1	34459762	34475733	1	Ptpn18
ENSMUSG00000100280	1	34468834	34473148	-1	Gm28417
ENSMUSG00000101223	1	34477167	34485933	-1	4930568A12Rik
ENSMUSG00000026125	1	34498410	34503063	1	Prss39
ENSMUSG00000101116	1	34523716	34524007	-1	Gm28416
ENSMUSG00000026124	1	34535648	34544313	1	Cfc1
ENSMUSG00000101803	1	34538086	34538560	-1	Gm28419
ENSMUSG00000037529	1	34543968	34560943	-1	Prss40
ENSMUSG00000045815	1	34579202	34579711	-1	1700101I19Rik
ENSMUSG00000045174	1	34579657	34590944	1	Amer3
ENSMUSG00000100524	1	34607297	34607719	-1	Gm28418
ENSMUSG00000102499	1	34610572	34610806	-1	Gm36984
ENSMUSG00000103521	1	34610908	34612303	-1	Gm29730
ENSMUSG00000104098	1	34635544	34636189	-1	AA619741
ENSMUSG00000037509	1	34678188	34813309	1	Arhgef4
ENSMUSG00000106790	1	34723084	34724032	1	NA
ENSMUSG00000102537	1	34752775	34752922	1	Gm37224
ENSMUSG00000102612	1	34753123	34753477	1	Gm37845
ENSMUSG00000104002	1	34809360	34811908	-1	Gm38336
ENSMUSG00000037503	1	34813219	34843065	-1	Fam168b
ENSMUSG00000104358	1	34823525	34826560	1	Gm37127
ENSMUSG00000026123	1	34849976	34879580	1	Plekhb2
ENSMUSG00000103716	1	34928509	34930645	1	Gm19430
ENSMUSG00000103548	1	34969627	34969855	-1	Gm37670
ENSMUSG00000103760	1	34970065	34970500	1	Gm8009
ENSMUSG00000103997	1	34985656	34985890	1	Gm38027
ENSMUSG00000077231	1	35178956	35179084	-1	Gm25096
ENSMUSG00000104417	1	35625606	35651297	-1	Gm37068
ENSMUSG00000064601	1	35761602	35761706	1	Gm25634
ENSMUSG00000101714	1	35806974	35810462	1	Gm28415
ENSMUSG00000102531	1	35879845	35881119	1	1110002O04Rik
ENSMUSG00000103096	1	35958919	35959822	1	Gm8022
ENSMUSG00000102279	1	35981960	35986373	-1	Gm37146
ENSMUSG00000103708	1	36002985	36011044	-1	Gm33222
ENSMUSG00000104201	1	36011072	36011894	1	4930535G08Rik
ENSMUSG00000102434	1	36029647	36031018	-1	Gm38049
ENSMUSG00000045216	1	36068400	36106446	1	Hs6st1
ENSMUSG00000104523	1	36105384	36106446	-1	Gm37335
ENSMUSG00000102202	1	36132042	36138746	1	Gm33280
ENSMUSG00000037470	1	36140027	36244720	-1	Uggt1
ENSMUSG00000098752	1	36144252	36144313	-1	Mir6897
ENSMUSG00000047180	1	36264597	36274679	-1	Neurl3
ENSMUSG00000037447	1	36307733	36324029	1	Arid5a
ENSMUSG00000102762	1	36332708	36333420	1	4930403P22Rik
ENSMUSG00000010453	1	36335730	36369181	-1	Kansl3
ENSMUSG00000098680	1	36348682	36348758	-1	Mir6898
ENSMUSG00000037432	1	36372291	36422110	1	Fer1l5
ENSMUSG00000001143	1	36419871	36445271	-1	Lman2l
ENSMUSG00000037408	1	36471620	36508764	1	Cnnm4
ENSMUSG00000104316	1	36473952	36476110	1	Gm37909
ENSMUSG00000106081	1	36506562	36506702	1	NA
ENSMUSG00000001138	1	36511867	36528237	1	Cnnm3
ENSMUSG00000102845	1	36527534	36528237	-1	Gm38033
ENSMUSG00000067653	1	36530188	36536883	-1	Ankrd23
ENSMUSG00000103661	1	36530193	36539429	-1	Ankrd23
ENSMUSG00000079610	1	36537507	36547445	-1	Ankrd39
ENSMUSG00000026121	1	36548639	36558349	-1	Sema4c
ENSMUSG00000087589	1	36557701	36565613	1	D430040D24Rik
ENSMUSG00000046337	1	36562692	36683183	-1	Fam178b
ENSMUSG00000089906	1	36601802	36602146	1	Gm6428
ENSMUSG00000077939	1	36663965	36664039	1	Gm24133
ENSMUSG00000061518	1	36691484	36693681	1	Cox5b
ENSMUSG00000037351	1	36698114	36714422	-1	Actr1b
ENSMUSG00000102416	1	36710203	36723399	1	4933424G06Rik
ENSMUSG00000104237	1	36739048	36744792	-1	Gm33533
ENSMUSG00000106804	1	36744355	36746571	1	NA
ENSMUSG00000026117	1	36761798	36782818	1	Zap70
ENSMUSG00000097291	1	36764863	36765874	-1	Gm18828
ENSMUSG00000026116	1	36792191	36943666	-1	Tmem131
ENSMUSG00000103016	1	36871903	36872045	-1	Gm37506
ENSMUSG00000102930	1	36913601	36916539	-1	Gm38115
ENSMUSG00000103159	1	36922797	36926348	-1	F830112A20Rik
ENSMUSG00000080054	1	36957930	36958427	-1	Rpl12-ps1
ENSMUSG00000095944	1	37005439	37005557	1	n-R5s210
ENSMUSG00000050122	1	37026596	37187613	1	Vwa3b
ENSMUSG00000103603	1	37132273	37133264	-1	Gm37020
ENSMUSG00000026114	1	37214434	37263384	1	Cnga3
ENSMUSG00000102231	1	37299352	37299697	-1	1700074A21Rik
ENSMUSG00000026113	1	37299865	37410736	1	Inpp4a
ENSMUSG00000086064	1	37329667	37334172	-1	4930439A04Rik
ENSMUSG00000102879	1	37330971	37331504	-1	Gm37135
ENSMUSG00000026112	1	37417084	37430103	-1	Coa5
ENSMUSG00000026111	1	37430139	37439124	1	Unc50
ENSMUSG00000026110	1	37439340	37541016	-1	Mgat4a
ENSMUSG00000103948	1	37485851	37488605	-1	4930594C11Rik
ENSMUSG00000087233	1	37487193	37488982	-1	4930594C11Rik
ENSMUSG00000026090	1	37611677	37720085	-1	2010300C02Rik
ENSMUSG00000089767	1	37614259	37615372	1	4930556I23Rik
ENSMUSG00000104365	1	37660722	37662647	1	4930470B04Rik
ENSMUSG00000102650	1	37694447	37696664	-1	Gm19863
ENSMUSG00000060771	1	37754776	37866429	-1	Tsga10
ENSMUSG00000097268	1	37865299	37871388	1	Gm26805
ENSMUSG00000037216	1	37871738	37876228	1	Lipt1
ENSMUSG00000026088	1	37874801	37890411	-1	Mitd1
ENSMUSG00000026087	1	37890477	37898535	1	Mrpl30
ENSMUSG00000061584	1	37905923	37916493	-1	Lyg2
ENSMUSG00000087374	1	37933596	37954136	1	Gm15457
ENSMUSG00000026085	1	37946736	37957759	-1	Lyg1
ENSMUSG00000089141	1	37973967	37974203	1	Gm23409
ENSMUSG00000058407	1	37985189	37997893	-1	Txndc9
ENSMUSG00000026083	1	37998010	38055579	1	Eif5b
ENSMUSG00000026082	1	38052786	38129801	-1	Rev1
ENSMUSG00000103804	1	38076295	38077305	-1	Gm37062
ENSMUSG00000102716	1	38132083	38159892	1	Gm5099
ENSMUSG00000037138	1	38177326	38664955	-1	Aff3
ENSMUSG00000085391	1	38235420	38246666	1	Gm16150
ENSMUSG00000085280	1	38307902	38311930	1	Gm16151
ENSMUSG00000087131	1	38384949	38393974	1	Gm16152
ENSMUSG00000102984	1	38487519	38488047	1	Gm34727
ENSMUSG00000102541	1	38722620	38723121	1	Gm38135
ENSMUSG00000103531	1	38767184	38767686	1	2610300A13Rik
ENSMUSG00000048814	1	38793645	38836711	-1	Lonrf2
ENSMUSG00000026080	1	38863867	38898161	-1	Chst10
ENSMUSG00000103647	1	38884754	38888072	1	Gm37707
ENSMUSG00000102447	1	38907945	38908716	1	Gm6621
ENSMUSG00000067604	1	38939149	38950276	1	Nms
ENSMUSG00000026078	1	38985608	38997238	1	Pdcl3
ENSMUSG00000103046	1	38992678	38994316	1	Gm37309
ENSMUSG00000104188	1	39048648	39057637	-1	Gm37821
ENSMUSG00000103182	1	39081252	39083338	-1	Gm37091
ENSMUSG00000098833	1	39186896	39186992	-1	Mir6349
ENSMUSG00000026077	1	39193731	39363236	1	Npas2
ENSMUSG00000092553	1	39276283	39276565	-1	Gm20428
ENSMUSG00000092563	1	39314899	39315453	1	Gm3617
ENSMUSG00000073702	1	39367842	39371911	1	Rpl31
ENSMUSG00000003134	1	39371492	39478755	-1	Tbc1d8
ENSMUSG00000102607	1	39419048	39419932	-1	Gm37265
ENSMUSG00000065629	1	39519533	39519747	1	Gm24826
ENSMUSG00000104827	1	39519533	39519748	1	NA
ENSMUSG00000003135	1	39534992	39546889	1	Cnot11
ENSMUSG00000085894	1	39547570	39552002	-1	Gm15832
ENSMUSG00000077704	1	39548745	39548854	-1	Snord89
ENSMUSG00000048234	1	39551296	39577405	-1	Rnf149
ENSMUSG00000064936	1	39573746	39573875	-1	Gm23722
ENSMUSG00000102471	1	39597417	39598005	-1	Gm5100
ENSMUSG00000050967	1	39618406	39651474	-1	Creg2
ENSMUSG00000097083	1	39650176	39657390	1	D930019O06Rik
ENSMUSG00000057173	1	39665301	39720997	-1	Rfx8
ENSMUSG00000091937	1	39804148	39805332	-1	Gm3646
ENSMUSG00000101634	1	39839175	39847334	-1	1700066B17Rik
ENSMUSG00000026074	1	39900913	40026310	1	Map4k4
ENSMUSG00000102985	1	40049039	40050368	-1	4930456G14Rik
ENSMUSG00000026073	1	40074079	40125231	1	Il1r2
ENSMUSG00000097899	1	40076228	40085851	-1	Gm16894
ENSMUSG00000102975	1	40088511	40091581	1	Gm37347
ENSMUSG00000026072	1	40225080	40317257	1	Il1r1
ENSMUSG00000103560	1	40238020	40244499	1	Gm38070
ENSMUSG00000070942	1	40324610	40367562	1	Il1rl2
ENSMUSG00000103230	1	40353852	40354536	1	Gm17970
ENSMUSG00000026069	1	40429570	40465415	1	Il1rl1
ENSMUSG00000026070	1	40465552	40500854	1	Il18r1
ENSMUSG00000026068	1	40515362	40551705	1	Il18rap
ENSMUSG00000104441	1	40572188	40580662	-1	Gm35801
ENSMUSG00000026065	1	40580081	40630725	1	Slc9a4
ENSMUSG00000102676	1	40582895	40586841	-1	Gm37435
ENSMUSG00000026062	1	40680574	40769273	1	Slc9a2
ENSMUSG00000103679	1	40691442	40697636	-1	Gm37623
ENSMUSG00000103270	1	40771385	40785343	1	Gm37915
ENSMUSG00000041945	1	40772038	40790687	-1	Mfsd9
ENSMUSG00000079588	1	40805601	40856887	1	Tmem182
ENSMUSG00000094136	1	40863737	40864232	-1	Gm5973
ENSMUSG00000104072	1	41167587	41181252	-1	4930448I06Rik
ENSMUSG00000100185	1	41526931	41529543	-1	Gm28634
ENSMUSG00000100832	1	41781808	41939560	1	Gm29260
ENSMUSG00000100178	1	42103289	42104333	1	Gm5267
ENSMUSG00000101877	1	42179290	42180388	-1	Gm8176
ENSMUSG00000053640	1	42229726	42231108	1	Gm9915
ENSMUSG00000101919	1	42238233	42238695	-1	Gm29664
ENSMUSG00000101299	1	42261855	42262253	1	Gm28175
ENSMUSG00000100180	1	42324590	42355937	-1	Gm28140
ENSMUSG00000103106	1	42491813	42495663	1	Gm37047
ENSMUSG00000060424	1	42590782	42694842	-1	Pantr1
ENSMUSG00000104199	1	42651726	42652401	1	4930420N18Rik
ENSMUSG00000093436	1	42694925	42744791	1	Gm20646
ENSMUSG00000045515	1	42695768	42703176	1	Pou3f3
ENSMUSG00000097063	1	42707061	42713454	-1	Pantr2
ENSMUSG00000099784	1	42750712	42752881	1	Dalir
ENSMUSG00000060679	1	42851233	42905683	1	Mrps9
ENSMUSG00000077448	1	42866685	42866818	-1	Gm23126
ENSMUSG00000041907	1	42952872	43035456	1	Gpr45
ENSMUSG00000089088	1	43036845	43036929	1	Gm24001
ENSMUSG00000070939	1	43047200	43098637	-1	Tgfbrap1
ENSMUSG00000100269	1	43056267	43057134	1	Gm28782
ENSMUSG00000041878	1	43092588	43093835	1	8430432A02Rik
ENSMUSG00000010290	1	43098710	43115947	1	AI597479
ENSMUSG00000008136	1	43123074	43196984	-1	Fhl2
ENSMUSG00000094497	1	43189156	43189638	1	Gm8210
ENSMUSG00000099576	1	43250156	43302925	-1	Gm29040
ENSMUSG00000099694	1	43270683	43271135	1	Gm29610
ENSMUSG00000101923	1	43409584	43409963	1	Gm29041
ENSMUSG00000066877	1	43444579	43570515	1	Nck2
ENSMUSG00000103422	1	43488447	43490937	1	Gm37536
ENSMUSG00000103945	1	43560273	43561565	1	Gm38228
ENSMUSG00000026051	1	43730602	43742578	1	1500015O10Rik
ENSMUSG00000100764	1	43741961	43743895	-1	Gm29155
ENSMUSG00000100635	1	43742915	43743526	1	Gm29157
ENSMUSG00000100480	1	43745784	43746282	-1	Gm29156
ENSMUSG00000057363	1	43746966	43827800	-1	Uxs1
ENSMUSG00000090243	1	43785910	43787188	1	Gm16103
ENSMUSG00000100701	1	43888051	43888595	1	Gm19587
ENSMUSG00000101395	1	43898294	43899109	1	Gm8241
ENSMUSG00000088848	1	43902928	43903052	1	Gm26352
ENSMUSG00000095757	1	43918777	43918886	-1	Gm24180
ENSMUSG00000041763	1	43933647	44003000	1	Tpp2
ENSMUSG00000047343	1	44009408	44020034	-1	Mettl21c
ENSMUSG00000090106	1	44018470	44018649	-1	Gm15838
ENSMUSG00000091844	1	44055952	44061936	-1	Gm8251
ENSMUSG00000026049	1	44086613	44102441	-1	Tex30
ENSMUSG00000101104	1	44091463	44110790	-1	Gm29247
ENSMUSG00000026047	1	44106546	44118808	-1	Kdelc1
ENSMUSG00000041684	1	44118957	44144770	1	Bivm
ENSMUSG00000026048	1	44147744	44181260	1	Ercc5
ENSMUSG00000046828	1	44204070	44218961	-1	Mettl21e
ENSMUSG00000089703	1	44212162	44213118	1	Gm15833
ENSMUSG00000100966	1	44330048	44331036	-1	Gm5700
ENSMUSG00000100769	1	44392809	44394447	1	Gm28893
ENSMUSG00000101567	1	44463923	44464231	-1	Txn-ps1
ENSMUSG00000056870	1	44551511	44796838	1	Gulp1
ENSMUSG00000102319	1	44560885	44565447	1	Gm37626
ENSMUSG00000089877	1	44644279	44644698	1	Gm16102
ENSMUSG00000101701	1	44739676	44744949	-1	4930521E06Rik
ENSMUSG00000103071	1	44756942	44758492	1	Gm38110
ENSMUSG00000100434	1	44839171	44839698	1	Gm3489
ENSMUSG00000100013	1	44873486	44874152	-1	Gm19480
ENSMUSG00000101251	1	44924149	44924893	-1	Gm3496
ENSMUSG00000101937	1	45178067	45179006	1	Gm5268
ENSMUSG00000026043	1	45311538	45349706	1	Col3a1
ENSMUSG00000105211	1	45311673	45311813	1	NA
ENSMUSG00000026042	1	45374321	45503282	-1	Col5a2
ENSMUSG00000104476	1	45485836	45493052	-1	Gm38211
ENSMUSG00000100218	1	45513532	45514055	-1	Gm8296
ENSMUSG00000100361	1	45519774	45520754	-1	Gm7063
ENSMUSG00000100894	1	45602026	45602753	1	Gm8304
ENSMUSG00000095121	1	45685456	45685562	-1	Gm23216
ENSMUSG00000065255	1	45746895	45747025	1	Gm23974
ENSMUSG00000100843	1	45768337	45769486	1	Gm8307
ENSMUSG00000087764	1	45772962	45773164	1	Gm23984
ENSMUSG00000025995	1	45795166	45823619	1	Wdr75
ENSMUSG00000099850	1	45833800	45836788	-1	Gm28906
ENSMUSG00000084817	1	45857332	45857754	-1	Gm5526
ENSMUSG00000098549	1	45889525	45890273	-1	Gm5269
ENSMUSG00000099381	1	45905623	45906798	1	Gm18303
ENSMUSG00000025993	1	45908068	45926523	-1	Slc40a1
ENSMUSG00000099946	1	45971182	45976975	1	Gm9496
ENSMUSG00000070896	1	45981548	45982012	1	Rpl23a-ps1
ENSMUSG00000090682	1	46011757	46012020	-1	Gm3852
ENSMUSG00000044457	1	46020072	46030469	-1	Stk-ps2
ENSMUSG00000099432	1	46056310	46058986	1	Gm18849
ENSMUSG00000041144	1	46066315	46373546	1	Dnah7b
ENSMUSG00000096047	1	46374197	46374315	1	n-R5s211
ENSMUSG00000101262	1	46414502	46416932	1	Gm8326
ENSMUSG00000101337	1	46425592	46807476	1	Dnah7c
ENSMUSG00000025986	1	46807544	46892852	-1	Slc39a10
ENSMUSG00000100213	1	46849529	46850479	-1	Gm28151
ENSMUSG00000103129	1	46877203	46881072	-1	Gm37393
ENSMUSG00000100160	1	46896583	46896879	-1	Gm28527
ENSMUSG00000101921	1	47067788	47068025	1	Gm28825
ENSMUSG00000101447	1	47153461	47189071	1	Gm28826
ENSMUSG00000081185	1	47365644	47366372	-1	Gm4852
ENSMUSG00000103246	1	47433824	47435765	-1	Gm38090
ENSMUSG00000098876	1	47467021	47467125	-1	Mir6350
ENSMUSG00000100530	1	47478868	47480198	1	Gm18117
ENSMUSG00000104067	1	47605996	47606901	1	Gm37196
ENSMUSG00000100033	1	47657693	47659630	1	Gm8337
ENSMUSG00000094968	1	47749279	47749399	-1	Gm22419
ENSMUSG00000088017	1	47751299	47751568	-1	Gm23829
ENSMUSG00000101996	1	47914989	47915815	-1	Gm19206
ENSMUSG00000096973	1	48313866	48314851	-1	Gm5974
ENSMUSG00000064943	1	48462173	48462293	-1	Gm23240
ENSMUSG00000100866	1	48527639	48527851	1	Gm28830
ENSMUSG00000101721	1	48731579	48733090	-1	Gm8354
ENSMUSG00000099376	1	48783663	48784593	1	Gm19124
ENSMUSG00000097883	1	48881713	48882723	1	Gm8357
ENSMUSG00000092790	1	49095444	49095885	1	Gm22693
ENSMUSG00000099698	1	49173160	49173374	-1	Gm28740
ENSMUSG00000099454	1	49236252	49237244	1	Gm8367
ENSMUSG00000051616	1	49244616	49340443	1	C230029F24Rik
ENSMUSG00000099627	1	49399024	49400729	-1	Gm6757
ENSMUSG00000099577	1	49498553	49498992	1	Gm3605
ENSMUSG00000099882	1	49579150	49579586	-1	Gm28388
ENSMUSG00000101760	1	50056782	50058490	1	Gm8384
ENSMUSG00000099608	1	50107470	50108962	1	4933411E06Rik
ENSMUSG00000099864	1	50177566	50178291	-1	Gm8391
ENSMUSG00000098249	1	50222389	50222520	-1	Gm27330
ENSMUSG00000100451	1	50397552	50398079	-1	Gm29665
ENSMUSG00000099941	1	50533030	50533191	1	Gm20118
ENSMUSG00000084531	1	50559762	50560075	1	Gm25843
ENSMUSG00000100816	1	50815375	50817701	1	Gm28321
ENSMUSG00000026109	1	50900647	51187270	1	Tmeff2
ENSMUSG00000100671	1	50904444	50905918	1	Gm28322
ENSMUSG00000092906	1	51015313	51015413	1	Gm25736
ENSMUSG00000101242	1	51138281	51141222	-1	Gm28319
ENSMUSG00000099924	1	51148309	51150581	1	Gm28320
ENSMUSG00000099625	1	51195221	51197748	1	Gm29325
ENSMUSG00000101799	1	51218386	51333779	-1	9330175M20Rik
ENSMUSG00000045954	1	51289126	51302960	1	Sdpr
ENSMUSG00000099741	1	51317528	51318552	-1	Gm5253
ENSMUSG00000101702	1	51457932	51458931	-1	1700072G22Rik
ENSMUSG00000026107	1	51465862	51478425	-1	Nabp1
ENSMUSG00000099413	1	51507086	51596718	-1	Gm17767
ENSMUSG00000103424	1	51527005	51529369	-1	Gm37535
ENSMUSG00000101741	1	51696324	51746943	-1	Gm28055
ENSMUSG00000018417	1	51749765	51916071	-1	Myo1b
ENSMUSG00000101724	1	51847840	51849118	-1	Gm29453
ENSMUSG00000100313	1	51877110	51879608	-1	Gm28323
ENSMUSG00000100696	1	51938254	51938665	-1	Gm8419
ENSMUSG00000099135	1	51938974	51939095	-1	Gm27607
ENSMUSG00000072324	1	51940664	51941261	-1	Gm8420
ENSMUSG00000062939	1	51987148	52107189	1	Stat4
ENSMUSG00000101628	1	52077261	52156087	1	Gm28177
ENSMUSG00000078291	1	52090635	52091066	-1	Gm3940
ENSMUSG00000026104	1	52119440	52161865	1	Stat1
ENSMUSG00000099569	1	52134443	52135330	-1	Gm18301
ENSMUSG00000026103	1	52163448	52233232	-1	Gls
ENSMUSG00000099648	1	52287697	52289095	-1	Gm5975
ENSMUSG00000065192	1	52444436	52444544	-1	Gm23460
ENSMUSG00000002881	1	52457294	52500679	-1	Nab1
ENSMUSG00000097833	1	52503234	52504229	-1	Gm5976
ENSMUSG00000101501	1	52522239	52522701	1	Rps27a-ps1
ENSMUSG00000100120	1	52522902	52582679	1	Gm553
ENSMUSG00000099878	1	52570014	52580291	-1	Gm28178
ENSMUSG00000100007	1	52584518	52585159	1	Gm5527
ENSMUSG00000043015	1	52630703	52651919	1	Tmem194b
ENSMUSG00000103630	1	52653808	52655892	-1	Gm37242
ENSMUSG00000041439	1	52656286	52727462	-1	Mfsd6
ENSMUSG00000100302	1	52702272	52704762	-1	Gm29670
ENSMUSG00000100230	1	52756719	52757129	1	Gm28650
ENSMUSG00000026102	1	52785427	52817688	-1	Inpp1
ENSMUSG00000041426	1	52844929	52920986	1	Hibch
ENSMUSG00000089802	1	52873137	52873998	-1	Gm16107
ENSMUSG00000043629	1	52922324	53020179	-1	1700019D03Rik
ENSMUSG00000026100	1	53061640	53068079	1	Mstn
ENSMUSG00000089334	1	53100050	53100150	1	Gm24349
ENSMUSG00000060715	1	53158577	53187636	-1	1700019A02Rik
ENSMUSG00000026098	1	53189187	53297018	-1	Pms1
ENSMUSG00000100763	1	53196113	53197695	1	Gm28777
ENSMUSG00000026097	1	53297095	53310309	1	Ormdl1
ENSMUSG00000100679	1	53297111	53318035	1	Gm28778
ENSMUSG00000026096	1	53313624	53326343	1	Osgepl1
ENSMUSG00000099913	1	53325507	53352667	-1	Gm28551
ENSMUSG00000101838	1	53326206	53342186	-1	Gm18800
ENSMUSG00000026095	1	53344617	53352752	-1	Asnsd1
ENSMUSG00000100267	1	53362149	53362471	-1	Gm28779
ENSMUSG00000099450	1	53363114	53363686	1	Gm6799
ENSMUSG00000100069	1	53390415	53392585	1	Gm6801
ENSMUSG00000096141	1	53397006	53706784	-1	Dnah7a
ENSMUSG00000092657	1	53443271	53443395	-1	Gm25240
ENSMUSG00000026094	1	53755506	53785224	-1	Stk17b
ENSMUSG00000102405	1	53791201	53792657	1	Gm37863
ENSMUSG00000042807	1	53806876	54195168	-1	Hecw2
ENSMUSG00000098443	1	53849424	53849495	1	Mir7681
ENSMUSG00000087949	1	53886828	53886941	-1	Gm24251
ENSMUSG00000102868	1	54152397	54155096	-1	Gm37633
ENSMUSG00000094013	1	54249102	54249208	-1	Gm25829
ENSMUSG00000025983	1	54250683	54368727	1	Ccdc150
ENSMUSG00000041303	1	54396004	54438971	-1	Gtf3c3
ENSMUSG00000073678	1	54472994	54557684	-1	Pgap1
ENSMUSG00000104136	1	54518610	54520270	-1	Gm36955
ENSMUSG00000101130	1	54566703	54567281	1	Gm19637
ENSMUSG00000052331	1	54645340	54926387	-1	Ankrd44
ENSMUSG00000101674	1	54681729	54767524	1	4930444A19Rik
ENSMUSG00000102503	1	54737166	54738575	-1	Gm37370
ENSMUSG00000089245	1	54769218	54769322	1	Gm24053
ENSMUSG00000102642	1	54913845	54916594	-1	A130048G24Rik
ENSMUSG00000025982	1	54985169	55027481	-1	Sf3b1
ENSMUSG00000103030	1	55051319	55053112	-1	E330011M16Rik
ENSMUSG00000025981	1	55052770	55072702	1	Coq10b
ENSMUSG00000101122	1	55066264	55067069	1	Gm17971
ENSMUSG00000025980	1	55077835	55088243	-1	Hspd1
ENSMUSG00000073676	1	55088132	55091307	1	Hspe1
ENSMUSG00000100736	1	55120080	55120873	-1	Gm5147
ENSMUSG00000089670	1	55127297	55128287	1	Gm16581
ENSMUSG00000025979	1	55131231	55154899	1	Mob4
ENSMUSG00000061863	1	55160747	55161053	-1	Gm6822
ENSMUSG00000025978	1	55170159	55226782	-1	Rftn2
ENSMUSG00000097649	1	55226251	55235622	1	Gm10561
ENSMUSG00000046994	1	55237177	55248470	1	Mars2
ENSMUSG00000025977	1	55248658	55363469	-1	Boll
ENSMUSG00000100215	1	55335401	55335796	1	Gm8292
ENSMUSG00000101945	1	55370016	55370363	-1	Gm29138
ENSMUSG00000101085	1	55381195	55382087	-1	Gm8531
ENSMUSG00000038349	1	55405921	55754285	1	Plcl1
ENSMUSG00000102145	1	55440904	55445930	1	Gm38056
ENSMUSG00000100309	1	55444074	55445024	-1	Gm6644
ENSMUSG00000102831	1	55559460	55561055	1	Gm37382
ENSMUSG00000099950	1	55931241	55972328	1	9130227L01Rik
ENSMUSG00000102491	1	55960404	55960756	-1	Gm36986
ENSMUSG00000100372	1	56018978	56020203	1	1700003I22Rik
ENSMUSG00000100944	1	56451407	56451562	1	Gm28900
ENSMUSG00000101332	1	56531824	56533876	1	Gm28240
ENSMUSG00000045336	1	56636044	56637435	-1	Hsfy2
ENSMUSG00000038331	1	56793981	56978650	-1	Satb2
ENSMUSG00000087022	1	56971412	57050084	1	9130024F11Rik
ENSMUSG00000104310	1	56976803	56978640	1	Gm4081
ENSMUSG00000094128	1	56999155	56999275	-1	Gm23943
ENSMUSG00000099945	1	57127340	57129400	1	1700126A01Rik
ENSMUSG00000101429	1	57200645	57214993	-1	BC055402
ENSMUSG00000101129	1	57291425	57292401	-1	Gm5254
ENSMUSG00000097519	1	57359222	57377544	-1	4930558J18Rik
ENSMUSG00000038323	1	57377620	57385423	1	1700066M21Rik
ENSMUSG00000048495	1	57388237	57407101	-1	Tyw5
ENSMUSG00000025971	1	57406328	57417953	1	9430016H08Rik
ENSMUSG00000077776	1	57422244	57422373	-1	Gm22371
ENSMUSG00000088353	1	57467870	57468026	1	Gm24014
ENSMUSG00000101826	1	57518523	57519412	-1	Gm8581
ENSMUSG00000102685	1	57520831	57523642	-1	Gm37373
ENSMUSG00000101151	1	57561298	57564051	-1	Gm17929
ENSMUSG00000038305	1	57774162	57948394	1	Spats2l
ENSMUSG00000091283	1	57909835	57917111	-1	Gm17234
ENSMUSG00000054770	1	57955101	58018956	-1	Kctd18
ENSMUSG00000026039	1	57995971	58025899	1	Sgol2a
ENSMUSG00000063558	1	58029931	58106413	1	Aox1
ENSMUSG00000064294	1	58113130	58200698	1	Aox3
ENSMUSG00000089275	1	58154981	58155088	-1	Gm24548
ENSMUSG00000038242	1	58210397	58268597	1	Aox4
ENSMUSG00000089822	1	58254117	58315656	-1	Gm15759
ENSMUSG00000079554	1	58278326	58380259	1	Aox2
ENSMUSG00000103839	1	58383512	58386134	-1	Gm37607
ENSMUSG00000051223	1	58392898	58407353	1	Bzw1
ENSMUSG00000026034	1	58410189	58424066	-1	Clk1
ENSMUSG00000026035	1	58430994	58445486	-1	Ppil3
ENSMUSG00000026036	1	58445151	58481816	1	Nif3l1
ENSMUSG00000026037	1	58462771	58505109	-1	Orc2
ENSMUSG00000094245	1	58466515	58466621	-1	Gm23966
ENSMUSG00000085054	1	58505148	58523230	1	Gm15834
ENSMUSG00000038174	1	58522806	58586323	-1	Fam126b
ENSMUSG00000026032	1	58586384	58595964	1	Ndufb3
ENSMUSG00000100202	1	58625214	58625565	-1	Gm29389
ENSMUSG00000099490	1	58630375	58637344	1	Gm18802
ENSMUSG00000059647	1	58646688	58647239	1	Cbx3-ps7
ENSMUSG00000047528	1	58646903	58695989	-1	Als2cr12
ENSMUSG00000102059	1	58652641	58655831	1	Gm20257
ENSMUSG00000101046	1	58702309	58703986	1	Gm28803
ENSMUSG00000026031	1	58711508	58758884	1	Cflar
ENSMUSG00000100236	1	58785209	58785659	1	Gm3841
ENSMUSG00000026029	1	58795374	58847503	1	Casp8
ENSMUSG00000102719	1	58797783	58801623	1	Gm37760
ENSMUSG00000099719	1	58850085	58892792	-1	Gm28802
ENSMUSG00000026028	1	58900449	58973430	-1	Trak2
