marker,chr,cM
1_41114504,1,18.6695543294169
1_41119476,1,18.6895543294169
1_41124046,1,18.7095543294169
1_41128616,1,18.7295543294169
1_41133186,1,18.7495543294169
1_41137755,1,18.7695543294169
1_41142325,1,18.7895543294169
1_41150986,1,18.8095543294169
1_41169270,1,18.8295543294169
1_41213463,1,18.8495543294169
1_41235389,1,18.8695543294169
1_41241305,1,18.8895543294169
1_41244523,1,18.9095543294169
1_41247742,1,18.9295543294169
1_41250960,1,18.9495543294169
1_41254179,1,18.9695543294169
1_41257397,1,18.9895543294169
1_41260615,1,19.0095543294169
1_41263834,1,19.0295543294169
1_41267199,1,19.0495543294169
1_41270928,1,19.0695543294169
1_41275919,1,19.0895543294169
1_41281585,1,19.1095543294169
1_41287252,1,19.1295543294169
1_41451435,1,19.1495543294169
1_41635249,1,19.1695543294169
1_41648117,1,19.1895543294169
1_41651601,1,19.2095543294169
1_41653100,1,19.2295543294169
1_41654598,1,19.2495543294169
1_41656097,1,19.2695543294169
1_41657596,1,19.2895543294169
1_41659095,1,19.3095543294169
1_41660594,1,19.3295543294169
1_41662092,1,19.3495543294169
1_41663936,1,19.3695543294169
1_41666143,1,19.3895543294169
1_41668351,1,19.4095543294169
1_41679738,1,19.4295543294169
1_41695446,1,19.4495543294169
1_41709652,1,19.4695543294169
1_41732250,1,19.4895543294169
1_41770837,1,19.5095543294169
1_41781611,1,19.5295543294169
1_41792385,1,19.5495543294169
1_41803159,1,19.5695543294169
1_41813932,1,19.5895543294169
1_41935281,1,19.6095543294169
1_41984116,1,19.6295543294169
1_42032951,1,19.6495543294169
1_42088409,1,19.6695543294169
1_42121342,1,19.6895543294169
1_42134724,1,19.7095543294169
1_42148105,1,19.7295543294169
1_42193060,1,19.7495543294169
1_42208367,1,19.7695543294169
1_42212817,1,19.7895543294169
1_42217267,1,19.8095543294169
1_42221718,1,19.8295543294169
1_42233796,1,19.8495543294169
1_42237626,1,19.8695543294169
1_42241456,1,19.8895543294169
1_42245286,1,19.9095543294169
1_42253039,1,19.9295543294169
1_42254911,1,19.9495543294169
1_42256783,1,19.9695543294169
1_42283010,1,19.9895543294169
1_42367596,1,20.0095543294169
1_42367619,1,20.0295543294169
1_42367641,1,20.0495543294169
1_42370220,1,20.0695543294169
1_42428865,1,20.0895543294169
1_42487510,1,20.1095543294169
1_42493573,1,20.1295543294169
1_42497828,1,20.1495543294169
1_42502262,1,20.1695543294169
1_42515737,1,20.1895543294169
1_42519523,1,20.2095543294169
1_42523307,1,20.2295543294169
1_42529799,1,20.2495543294169
1_42538549,1,20.2695543294169
1_42544289,1,20.2895543294169
1_42549996,1,20.3095543294169
1_42559297,1,20.3295543294169
1_42573286,1,20.3495543294169
1_42587276,1,20.3695543294169
1_42601265,1,20.3895543294169
1_42615255,1,20.4095543294169
1_42629244,1,20.4295543294169
1_42632373,1,20.4495543294169
1_42633720,1,20.4695543294169
1_42635067,1,20.4895543294169
1_42636018,1,20.5095543294169
1_42636610,1,20.5295543294169
1_42637202,1,20.5495543294169
1_42673307,1,20.5695543294169
1_42684194,1,20.5895543294169
1_42686009,1,20.6095543294169
1_42687825,1,20.6295543294169
1_42689641,1,20.6495543294169
1_42691457,1,20.6695543294169
1_42693273,1,20.6895543294169
1_42695088,1,20.7095543294169
1_42696904,1,20.7295543294169
1_42698720,1,20.7495543294169
1_42700536,1,20.7695543294169
1_42702352,1,20.7895543294169
1_42704167,1,20.8095543294169
1_42705983,1,20.8295543294169
1_42707799,1,20.8495543294169
1_42709615,1,20.8695543294169
1_42711431,1,20.8895543294169
1_42713246,1,20.9095543294169
1_42727536,1,20.9295543294169
1_42760203,1,20.9495543294169
1_42840149,1,20.9695543294169
1_42847515,1,20.9895543294169
1_42854882,1,21.0095543294169
1_42862248,1,21.0295543294169
1_43040559,1,21.0495543294169
1_43092006,1,21.0695543294169
1_43106270,1,21.0895543294169
1_43120534,1,21.1095543294169
1_43143392,1,21.1295543294169
1_43148106,1,21.1495543294169
1_43152820,1,21.1695543294169
1_43170316,1,21.1895543294169
1_43170965,1,21.2095543294169
1_43171614,1,21.2295543294169
1_43172264,1,21.2495543294169
1_43172913,1,21.2695543294169
1_43173562,1,21.2895543294169
1_43174006,1,21.3095543294169
1_43174190,1,21.3295543294169
1_43174374,1,21.3495543294169
1_43175717,1,21.3695543294169
1_43193845,1,21.3895543294169
1_43211974,1,21.4095543294169
1_43230102,1,21.4295543294169
1_43248230,1,21.4495543294169
1_43266358,1,21.4695543294169
1_43384520,1,21.4895543294169
1_43650749,1,21.5095543294169
1_43681367,1,21.5295543294169
1_43683792,1,21.5495543294169
1_43685769,1,21.5695543294169
1_43685874,1,21.5895543294169
1_43685978,1,21.6095543294169
1_43686083,1,21.6295543294169
1_43686187,1,21.6495543294169
1_43686292,1,21.6695543294169
1_43686448,1,21.6895543294169
1_43686544,1,21.7095543294169
1_43686583,1,21.7295543294169
1_43686623,1,21.7495543294169
1_43867149,1,21.7695543294169
1_44008415,1,21.7895543294169
1_44012403,1,21.8095543294169
1_44016390,1,21.8295543294169
1_44093079,1,21.8495543294169
1_44192023,1,21.8695543294169
1_44197023,1,21.8895543294169
1_44202023,1,21.9095543294169
1_44319008,1,21.9295543294169
1_44439465,1,21.9495543294169
1_44484284,1,21.9695543294169
1_44529103,1,21.9895543294169
1_44567443,1,22.0095543294169
1_44571709,1,22.0295543294169
1_44575975,1,22.0495543294169
1_44580241,1,22.0695543294169
1_44685213,1,22.0895543294169
1_44716639,1,22.1095543294169
1_44723655,1,22.1295543294169
1_44730672,1,22.1495543294169
1_44807628,1,22.1695543294169
1_44931765,1,22.1895543294169
1_45047403,1,22.2095543294169
1_45119575,1,22.2295543294169
1_45158189,1,22.2495543294169
1_45196804,1,22.2695543294169
1_45235419,1,22.2895543294169
1_45274033,1,22.3095543294169
1_45354193,1,22.3295543294169
1_45655916,1,22.3495543294169
1_45751534,1,22.3695543294169
1_45815910,1,22.3895543294169
1_45880287,1,22.4095543294169
1_46243648,1,22.4295543294169
1_46512806,1,22.4395543294169
1_46781963,1,22.4495543294169
1_46796241,1,22.4695543294169
1_46810708,1,22.4895543294169
1_46895796,1,22.5095543294169
1_46897870,1,22.5295543294169
1_46899943,1,22.5495543294169
1_46902017,1,22.5695543294169
1_46904090,1,22.5895543294169
1_46906163,1,22.6095543294169
1_46928879,1,22.6295543294169
1_47071480,1,22.6495543294169
1_47214081,1,22.6695543294169
1_47563850,1,22.6795543294169
1_47913620,1,22.6895543294169
1_47917233,1,22.7095543294169
1_47920250,1,22.7295543294169
1_47922247,1,22.7495543294169
1_47924243,1,22.7695543294169
1_47928402,1,22.7895543294169
1_47932863,1,22.8095543294169
1_48259130,1,22.8195543294169
1_48585396,1,22.8295543294169
1_48587555,1,22.8495543294169
1_48589714,1,22.8695543294169
1_49011874,1,22.8745543294169
1_49434034,1,22.8795543294169
1_49856193,1,22.8845543294169
1_50278353,1,22.8895543294169
1_50317968,1,22.9095543294169
1_50357583,1,22.9295543294169
1_50446545,1,22.9495543294169
1_50461301,1,22.9695543294169
1_50476057,1,22.9895543294169
1_50825416,1,22.9995543294169
1_51174774,1,23.0095543294169
1_51179141,1,23.0295543294169
1_51183509,1,23.0495543294169
1_51187877,1,23.0695543294169
1_51192245,1,23.0895543294169
1_51201546,1,23.1095543294169
1_51228571,1,23.1295543294169
1_51236753,1,23.1495543294169
1_51244935,1,23.1695543294169
1_51248327,1,23.1895543294169
1_51252070,1,23.2095543294169
1_51256220,1,23.2295543294169
1_51339084,1,23.2495543294169
1_51339709,1,23.2695543294169
1_51340335,1,23.2895543294169
1_51364467,1,23.3095543294169
1_51369525,1,23.3295543294169
1_51370954,1,23.3495543294169
1_51372383,1,23.3695543294169
1_51373811,1,23.3895543294169
1_51375240,1,23.4095543294169
1_51376669,1,23.4295543294169
1_51378097,1,23.4495543294169
1_51379526,1,23.4695543294169
1_51380955,1,23.4895543294169
1_51382383,1,23.5095543294169
1_51384186,1,23.5295543294169
1_51387117,1,23.5495543294169
1_51390048,1,23.5695543294169
1_51392979,1,23.5895543294169
1_51411289,1,23.6095543294169
1_51598107,1,23.6295543294169
1_51602716,1,23.6495543294169
1_51607324,1,23.6695543294169
1_51722732,1,23.6895543294169
1_51733888,1,23.7095543294169
1_51745045,1,23.7295543294169
1_51797627,1,23.7495543294169
1_51800145,1,23.7695543294169
1_51802432,1,23.7895543294169
1_51804719,1,23.8095543294169
1_51807006,1,23.8295543294169
1_51809293,1,23.8495543294169
1_51813871,1,23.8695543294169
1_51819053,1,23.8895543294169
1_51821145,1,23.9095543294169
1_51822088,1,23.9295543294169
1_51823032,1,23.9495543294169
1_51823975,1,23.9695543294169
1_51824918,1,23.9895543294169
1_51825862,1,24.0095543294169
1_51827140,1,24.0295543294169
1_51829274,1,24.0495543294169
1_51873204,1,24.0695543294169
1_51876033,1,24.0895543294169
1_51878862,1,24.1095543294169
1_51899722,1,24.1295543294169
1_51910579,1,24.1495543294169
1_51921437,1,24.1695543294169
1_51985389,1,24.1895543294169
1_51987631,1,24.2095543294169
1_51989872,1,24.2295543294169
1_52017956,1,24.2495543294169
1_52018400,1,24.2695543294169
1_52018843,1,24.2895543294169
1_52140148,1,24.3095543294169
1_52141725,1,24.3295543294169
1_52143302,1,24.3495543294169
1_52177074,1,24.3695543294169
1_52214099,1,24.3895543294169
1_52231475,1,24.4095543294169
1_52248850,1,24.4295543294169
1_52266225,1,24.4495543294169
1_52283600,1,24.4695543294169
1_52300976,1,24.4895543294169
1_52364753,1,24.5095543294169
1_52376401,1,24.5295543294169
1_52388048,1,24.5495543294169
1_52398842,1,24.5695543294169
1_52415963,1,24.5895543294169
1_52433083,1,24.6095543294169
1_52479702,1,24.6295543294169
1_52482015,1,24.6495543294169
1_52484328,1,24.6695543294169
1_52522755,1,24.6895543294169
1_52535635,1,24.7095543294169
1_52538857,1,24.7295543294169
1_52539019,1,24.7495543294169
1_52539182,1,24.7695543294169
1_52539344,1,24.7895543294169
1_52539506,1,24.8095543294169
1_52539668,1,24.8295543294169
1_52548159,1,24.8495543294169
1_52653379,1,24.8695543294169
1_52656002,1,24.8895543294169
1_52658626,1,24.9095543294169
1_52936481,1,24.9195543294169
1_53214336,1,24.9295543294169
1_53214917,1,24.9495543294169
1_53215499,1,24.9695543294169
1_53216007,1,24.9895543294169
1_53216161,1,25.0095543294169
1_53216322,1,25.0295543294169
1_53255381,1,25.0495543294169
1_53259403,1,25.0695543294169
1_53260292,1,25.0895543294169
1_53261182,1,25.1095543294169
1_53271592,1,25.1295543294169
1_53287531,1,25.1495543294169
1_53303471,1,25.1695543294169
1_53373079,1,25.1895543294169
1_53402160,1,25.2095543294169
1_53431241,1,25.2295543294169
1_53757354,1,25.2495543294169
1_53929376,1,25.2695543294169
1_53963403,1,25.2895543294169
1_53994232,1,25.3095543294169
1_54044561,1,25.3295543294169
1_54108679,1,25.3495543294169
1_54172797,1,25.3695543294169
1_54184341,1,25.3895543294169
1_54195458,1,25.4095543294169
1_54206574,1,25.4295543294169
1_54236027,1,25.4495543294169
1_54300145,1,25.4695543294169
1_54364263,1,25.4895543294169
1_54428382,1,25.5095543294169
1_54469825,1,25.5295543294169
1_54474320,1,25.5495543294169
1_54478815,1,25.5695543294169
1_54497880,1,25.5895543294169
1_54551214,1,25.6095543294169
1_54578714,1,25.6295543294169
1_54606213,1,25.6495543294169
1_54633713,1,25.6695543294169
1_54704670,1,25.6895543294169
1_54748447,1,25.7095543294169
1_54760440,1,25.7295543294169
1_54772432,1,25.7495543294169
1_54784424,1,25.7695543294169
1_54796416,1,25.7895543294169
1_54808408,1,25.8095543294169
1_54820400,1,25.8295543294169
1_54876971,1,25.8495543294169
1_54877314,1,25.8695543294169
1_54877658,1,25.8895543294169
1_55047540,1,25.9095543294169
1_55052749,1,25.9295543294169
1_55057957,1,25.9495543294169
1_55248749,1,25.9695543294169
1_55288680,1,25.9895543294169
1_55326125,1,26.0095543294169
1_55363570,1,26.0295543294169
1_55765244,1,26.0495543294169
1_55887878,1,26.0695543294169
1_55893110,1,26.0895543294169
1_55898342,1,26.1095543294169
1_55929289,1,26.1295543294169
1_55989126,1,26.1495543294169
1_56048963,1,26.1695543294169
1_56228133,1,26.1895543294169
1_56267238,1,26.2095543294169
1_56284758,1,26.2295543294169
1_56302279,1,26.2495543294169
1_56319800,1,26.2695543294169
1_56352026,1,26.2895543294169
1_56442367,1,26.3095543294169
1_56456362,1,26.3295543294169
1_56462393,1,26.3495543294169
1_56468425,1,26.3695543294169
1_56474457,1,26.3895543294169
1_56495551,1,26.4095543294169
1_56637261,1,26.4295543294169
1_56644618,1,26.4495543294169
1_56651975,1,26.4695543294169
1_56740769,1,26.4895543294169
1_56835559,1,26.5095543294169
1_56836323,1,26.5295543294169
1_56837088,1,26.5495543294169
1_56857168,1,26.5695543294169
1_56858861,1,26.5895543294169
1_56860554,1,26.6095543294169
1_56862248,1,26.6295543294169
1_56863941,1,26.6495543294169
1_56865634,1,26.6695543294169
1_56957479,1,26.6895543294169
1_57158197,1,26.7095543294169
1_57172277,1,26.7295543294169
1_57186357,1,26.7495543294169
1_57200437,1,26.7695543294169
1_57406575,1,26.7895543294169
1_57465131,1,26.8095543294169
1_57466379,1,26.8295543294169
1_57467627,1,26.8495543294169
1_57468876,1,26.8695543294169
1_57470124,1,26.8895543294169
1_57473019,1,26.9095543294169
1_57626420,1,26.9295543294169
1_57852535,1,26.9495543294169
1_58149196,1,26.9695543294169
1_58152729,1,26.9895543294169
1_58155398,1,27.0095543294169
1_58158067,1,27.0295543294169
1_58160736,1,27.0495543294169
1_58163405,1,27.0695543294169
1_58166074,1,27.0895543294169
1_58209325,1,27.1095543294169
1_58211697,1,27.1295543294169
1_58214068,1,27.1495543294169
1_58216440,1,27.1695543294169
1_58218812,1,27.1895543294169
1_58221184,1,27.2095543294169
1_58246454,1,27.2295543294169
1_58251652,1,27.2495543294169
1_58254224,1,27.2695543294169
1_58256795,1,27.2895543294169
1_58259367,1,27.3095543294169
1_58261939,1,27.3295543294169
1_58264511,1,27.3495543294169
1_58267083,1,27.3695543294169
1_58268752,1,27.3895543294169
1_58270192,1,27.4095543294169
1_58271632,1,27.4295543294169
1_58273073,1,27.4495543294169
1_58274513,1,27.4695543294169
1_58275953,1,27.4895543294169
1_58277394,1,27.5095543294169
1_58701335,1,27.5295543294169
1_58786609,1,27.5495543294169
1_58800793,1,27.5695543294169
1_58814977,1,27.5895543294169
1_58823870,1,27.6095543294169
1_58824249,1,27.6295543294169
1_58824625,1,27.6495543294169
1_58825001,1,27.6695543294169
1_58825377,1,27.6895543294169
1_58825753,1,27.7095543294169
1_58855268,1,27.7295543294169
1_59015882,1,27.7495543294169
1_59151364,1,27.7695543294169
1_59154770,1,27.7895543294169
1_59158177,1,27.8095543294169
1_59246698,1,27.8295543294169
1_59248326,1,27.8495543294169
1_59249953,1,27.8695543294169
1_59251581,1,27.8895543294169
1_59253208,1,27.9095543294169
1_59255907,1,27.9295543294169
1_59259249,1,27.9495543294169
1_59266601,1,27.9695543294169
1_59275950,1,27.9895543294169
1_59291347,1,28.0095543294169
1_59330755,1,28.0295543294169
1_59336826,1,28.0495543294169
1_59340129,1,28.0695543294169
1_59343431,1,28.0895543294169
1_59346313,1,28.1095543294169
1_59348523,1,28.1295543294169
1_59350734,1,28.1495543294169
1_59352945,1,28.1695543294169
1_59355156,1,28.1895543294169
1_59356871,1,28.2095543294169
1_59357679,1,28.2295543294169
1_59358195,1,28.2495543294169
1_59358711,1,28.2695543294169
1_59359010,1,28.2895543294169
1_59359306,1,28.3095543294169
1_59359601,1,28.3295543294169
1_59359896,1,28.3495543294169
1_59360192,1,28.3695543294169
1_59360487,1,28.3895543294169
1_59360798,1,28.4095543294169
1_59375478,1,28.4295543294169
1_59396446,1,28.4495543294169
1_59419557,1,28.4695543294169
1_59504365,1,28.4895543294169
1_59712091,1,28.5095543294169
1_59764202,1,28.5295543294169
1_59769584,1,28.5495543294169
1_59774966,1,28.5695543294169
1_59916938,1,28.5895543294169
1_60125930,1,28.6095543294169
1_60186650,1,28.6295543294169
1_60234914,1,28.6495543294169
1_60247875,1,28.6695543294169
1_60260836,1,28.6895543294169
1_60274933,1,28.7095543294169
1_60545726,1,28.7195543294169
1_60816518,1,28.7295543294169
1_60840662,1,28.7495543294169
1_60864806,1,28.7695543294169
1_61089193,1,28.7895543294169
1_61095077,1,28.8095543294169
1_61100960,1,28.8295543294169
1_61229344,1,28.8495543294169
1_61379340,1,28.8695543294169
1_61472526,1,28.8895543294169
1_61535693,1,28.9095543294169
1_61550292,1,28.9295543294169
1_61564890,1,28.9495543294169
1_61579489,1,28.9695543294169
1_61594087,1,28.9895543294169
1_61608686,1,29.0095543294169
1_61623284,1,29.0295543294169
1_61637883,1,29.0495543294169
1_61677780,1,29.0695543294169
1_61740501,1,29.0895543294169
1_61793688,1,29.1095543294169
1_61799370,1,29.1295543294169
1_61805051,1,29.1495543294169
1_61810733,1,29.1695543294169
1_61849786,1,29.1895543294169
1_61894586,1,29.2095543294169
1_61939387,1,29.2295543294169
1_61974262,1,29.2495543294169
1_61980240,1,29.2695543294169
1_61981583,1,29.2895543294169
1_61982926,1,29.3095543294169
1_61984268,1,29.3295543294169
1_61985626,1,29.3495543294169
1_61989118,1,29.3695543294169
1_62002574,1,29.3895543294169
1_62031693,1,29.4095543294169
1_62060812,1,29.4295543294169
1_62089931,1,29.4495543294169
1_62119050,1,29.4695543294169
1_62148169,1,29.4895543294169
1_62177288,1,29.5095543294169
1_62206407,1,29.5295543294169
1_62295432,1,29.5495543294169
1_62329839,1,29.5695543294169
1_62364001,1,29.5895543294169
1_62391515,1,29.6095543294169
1_62460482,1,29.6295543294169
1_62567994,1,29.6495543294169
1_62605816,1,29.6695543294169
1_62606616,1,29.6895543294169
1_62607417,1,29.7095543294169
1_62607752,1,29.7295543294169
1_62607796,1,29.7495543294169
1_62607841,1,29.7695543294169
1_62608688,1,29.7895543294169
1_62610066,1,29.8095543294169
1_62611444,1,29.8295543294169
1_62688560,1,29.8495543294169
1_62806092,1,29.8695543294169
1_62812462,1,29.8895543294169
1_62818832,1,29.9095543294169
1_62825202,1,29.9295543294169
1_62831572,1,29.9495543294169
1_62837942,1,29.9695543294169
1_63301075,1,29.9895543294169
1_63368708,1,30.0095543294169
1_63379646,1,30.0295543294169
1_63390583,1,30.0495543294169
1_63397396,1,30.0695543294169
1_63399799,1,30.0895543294169
1_63402202,1,30.1095543294169
1_63457399,1,30.1295543294169
1_63615111,1,30.1495543294169
1_63741721,1,30.1695543294169
1_63783346,1,30.1895543294169
1_63824971,1,30.2095543294169
1_63866596,1,30.2295543294169
1_63932851,1,30.2495543294169
1_63948478,1,30.2695543294169
1_63961323,1,30.2895543294169
1_63970437,1,30.3095543294169
1_63973584,1,30.3295543294169
1_63976731,1,30.3495543294169
1_63979878,1,30.3695543294169
1_63983025,1,30.3895543294169
1_63986171,1,30.4095543294169
1_63989318,1,30.4295543294169
1_63992465,1,30.4495543294169
1_63999500,1,30.4695543294169
1_64012345,1,30.4895543294169
1_64111063,1,30.5095543294169
1_64271571,1,30.5295543294169
1_64316614,1,30.5495543294169
1_64324245,1,30.5695543294169
1_64331877,1,30.5895543294169
1_64429853,1,30.6095543294169
1_64529013,1,30.6295543294169
1_64533686,1,30.6495543294169
1_64538359,1,30.6695543294169
1_64543033,1,30.6895543294169
1_64547706,1,30.7095543294169
1_64552379,1,30.7295543294169
1_64578015,1,30.7495543294169
1_64696865,1,30.7695543294169
1_64815716,1,30.7895543294169
1_64934566,1,30.8095543294169
1_64984293,1,30.8295543294169
1_64993350,1,30.8495543294169
1_65002406,1,30.8695543294169
1_65051769,1,30.8895543294169
1_65170619,1,30.9095543294169
1_65285084,1,30.9295543294169
1_65289744,1,30.9495543294169
1_65294403,1,30.9695543294169
1_65299063,1,30.9895543294169
1_65303722,1,31.0095543294169
1_65308382,1,31.0295543294169
1_65313042,1,31.0495543294169
